# Total Phase Data Center(tm) v8.10,,,,,,,,,
# (c) 2005-2026 Total Phase, Inc.,,,,,,,,
# www.totalphase.com,,,,,,,,,
#,,,,,,,,,
# ,,,,,,,,,
#,,,,,,,,,
# Level,Index,m:s.ms.us,Dur,Len,Err,S/P,Addr,Record,Data,Description
0,777,7:15.550.427,125.500 us,2 B,,SP,36,Read Transaction,1B 0F*,Read VFRemCap (0x025) = 0x0F1B (1933.5 mAh)
0,778,7:15.550.560,86.850 us,1 B,,S,36,Write Transaction,FF,Set pointer VFSOC (0x0FF)
0,779,7:15.550.647,125.500 us,2 B,,SP,36,Read Transaction,BC 57*,Read VFSOC (0x0FF) = 0x57BC (87.73438 %)
0,780,7:15.759.833,86.950 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,781,7:15.759.920,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,782,7:17.761.050,86.950 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,783,7:17.761.137,125.450 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,784,7:19.762.272,87.000 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,785,7:19.762.359,125.450 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,786,7:21.763.486,86.950 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,787,7:21.763.573,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,788,7:23.767.692,87.000 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,789,7:23.767.779,125.450 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,790,7:25.878.140,86.950 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,791,7:25.878.227,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,792,7:27.896.346,87.000 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,793,7:27.896.433,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,794,7:29.897.348,86.900 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,795,7:29.897.435,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,796,7:31.902.755,86.900 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,797,7:31.902.842,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,798,7:33.903.789,86.900 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,799,7:33.903.876,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,800,7:35.904.984,86.950 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,801,7:35.905.071,125.450 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,802,7:37.906.206,86.950 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,803,7:37.906.293,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,804,7:39.907.433,87.000 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,805,7:39.907.520,125.450 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,806,7:41.908.640,86.950 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,807,7:41.908.727,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,808,7:43.913.854,86.950 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,809,7:43.913.941,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,810,7:46.025.399,86.950 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,811,7:46.025.486,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,812,7:48.057.357,86.950 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,813,7:48.057.444,125.450 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,814,7:50.060.783,87.000 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,815,7:50.060.870,125.450 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,816,7:52.061.732,87.000 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,817,7:52.061.819,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,818,7:54.062.939,87.000 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,819,7:54.063.026,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,820,7:56.064.171,86.950 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,821,7:56.064.258,125.450 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,822,7:58.065.374,86.950 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,823,7:58.065.461,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,824,8:00.066.586,86.950 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,825,8:00.066.673,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,826,8:02.067.809,86.950 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,827,8:02.067.896,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,828,8:04.069.010,87.000 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,829,8:04.069.097,125.450 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,830,8:06.070.238,87.000 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,831,8:06.070.325,125.450 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,832,8:08.071.442,87.000 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,833,8:08.071.529,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,834,8:10.072.669,86.900 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,835,8:10.072.756,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,836,8:12.073.889,86.950 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,837,8:12.073.976,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,838,8:14.075.095,86.950 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,839,8:14.075.181,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,840,8:15.653.868,87.000 us,1 B,,S,36,Write Transaction,00,Set pointer Status (0x000)
0,841,8:15.653.955,125.450 us,2 B,,SP,36,Read Transaction,00 00*,Read Status (0x000) = 0x0000 (no named flags set)
0,842,8:15.654.087,86.550 us,1 B,,S,36,Write Transaction,D7,Set pointer ChgDetails01 (0x0D7)
0,843,8:15.654.174,125.500 us,2 B,,SP,36,Read Transaction,00 32*,"Read ChgDetails01 (0x0D7) = 0x3200 (BAT_DTLS=3 (battery OK), CHG_DTLS=2 (fast-charge constant voltage), BYP_DTLS=0 (BYP node OK))"
0,844,8:15.654.307,125.450 us,1 B,,S,37,Write Transaction,9D,Set pointer nFilterCfg (0x19D)
0,845,8:15.654.432,125.500 us,2 B,,SP,37,Read Transaction,A4 CE*,"Read nFilterCfg (0x19D) = 0xCEA4 (TEMP=1, MIX=13, VOLT=2, CURR=4)"
0,846,8:15.654.565,86.550 us,1 B,,S,36,Write Transaction,2F,Set pointer LearnCfg (0x02F)
0,847,8:15.654.651,125.500 us,2 B,,SP,36,Read Transaction,86 46*,"Read LearnCfg (0x02F) = 0x4686 (FiltEmpty=0 (detect empty using VCell), LearnStage=0, MixEn=1 (MixEn enabled))"
0,848,8:15.654.785,86.500 us,1 B,,S,36,Write Transaction,00,Set pointer Status (0x000)
0,849,8:15.654.871,125.500 us,2 B,,SP,36,Read Transaction,00 00*,Read Status (0x000) = 0x0000 (no named flags set)
0,850,8:15.655.072,87.000 us,1 B,,S,36,Write Transaction,52,Set pointer VSys (0x052)
0,851,8:15.655.159,125.450 us,2 B,,SP,36,Read Transaction,0B D1*,Read VSys (0x052) = 0xD10B (4180.859 mV)
0,852,8:15.655.293,86.800 us,1 B,,S,36,Write Transaction,51,Set pointer ICHGIN (0x051)
0,853,8:15.655.380,125.450 us,2 B,,SP,36,Read Transaction,E9 09*,Read ICHGIN (0x051) = 0x09E9 (396.4062 mA)
0,854,8:15.655.514,86.850 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,855,8:15.655.600,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,856,8:15.655.883,86.950 us,1 B,,S,36,Write Transaction,D5,Set pointer nChgConfig5 (0x0D5)
0,857,8:15.655.970,125.500 us,2 B,,SP,36,Read Transaction,03 00*,"Read nChgConfig5 (0x0D5) = 0x0003 (ChgEnable=1 (charger enabled), CCDetEn=1 (CC pin detection enabled))"
0,858,8:15.656.144,87.000 us,1 B,,S,36,Write Transaction,3A,Set pointer ProtStatus (0x03A)
0,859,8:15.656.231,125.500 us,2 B,,SP,36,Read Transaction,00 00*,Read ProtStatus (0x03A) = 0x0000 (no named flags set)
0,860,8:15.656.427,87.000 us,1 B,,S,36,Write Transaction,3E,Set pointer FProtStat (0x03E)
0,861,8:15.656.514,125.500 us,2 B,,SP,36,Read Transaction,00 06*,"Read FProtStat (0x03E) = 0x0600 (StepID=4 (step 4), Tempid=0 (Room))"
0,862,8:15.656.731,86.950 us,1 B,,S,36,Write Transaction,D6,Set pointer ChgDetails00 (0x0D6)
0,863,8:15.656.818,125.500 us,2 B,,SP,36,Read Transaction,60 DD*,"Read ChgDetails00 (0x0D6) = 0xDD60 (AICL_OK=1 (not in AICL mode), CHGIN_OK=1 (CHGIN valid), CHG_OK=1 (charging or charger off), BAT_OK=1 (BAT_DTLS 0x3, 0x4 or 0x7), BYP_OK=1 (BYP node OK), CHGIN_DTLS=3 (VCHGIN valid), CHGEN=0 (CHGEN pin high))"
0,864,8:15.657.126,87.000 us,1 B,,S,37,Write Transaction,C2,Set pointer nChgCfg0 (0x1C2)
0,865,8:15.657.213,125.450 us,2 B,,SP,37,Read Transaction,C1 00*,Read nChgCfg0 (0x1C2) = 0x00C1 (StepChgMode=0 (CV step charging))
0,866,8:15.657.346,86.850 us,1 B,,S,36,Write Transaction,D7,Set pointer ChgDetails01 (0x0D7)
0,867,8:15.657.433,125.500 us,2 B,,SP,36,Read Transaction,00 32*,"Read ChgDetails01 (0x0D7) = 0x3200 (BAT_DTLS=3 (battery OK), CHG_DTLS=2 (fast-charge constant voltage), BYP_DTLS=0 (BYP node OK))"
0,868,8:15.657.684,87.000 us,1 B,,S,37,Write Transaction,CE,Set pointer nIChgCfg1 (0x1CE)
0,869,8:15.657.771,125.500 us,2 B,,SP,37,Read Transaction,28 22*,"Read nIChgCfg1 (0x1CE) = 0x2228 (WarmChargeCurr=200 mA below room, RoomChargeCurr=900 mA, CoolChargeCurr=400 mA below room)"
0,870,8:15.657.949,86.950 us,1 B,,S,36,Write Transaction,1A,Set pointer VCell (0x01A)
0,871,8:15.658.036,125.500 us,2 B,,SP,36,Read Transaction,FF D0*,Read VCell (0x01A) = 0xD0FF (4179.922 mV)
0,872,8:15.658.170,86.500 us,1 B,,S,36,Write Transaction,1C,Set pointer Current (0x01C)
0,873,8:15.658.256,125.500 us,2 B,,SP,36,Read Transaction,D4 01*,Read Current (0x01C) = 0x01D4 (73.125 mA)
0,874,8:15.658.391,86.800 us,1 B,,S,36,Write Transaction,1B,Set pointer Temp (0x01B)
0,875,8:15.658.478,125.500 us,2 B,,SP,36,Read Transaction,49 16*,Read Temp (0x01B) = 0x1649 (22.28516 degC)
0,876,8:15.658.612,86.850 us,1 B,,S,36,Write Transaction,34,Set pointer DieTemp (0x034)
0,877,8:15.658.699,125.500 us,2 B,,SP,36,Read Transaction,F1 1C*,Read DieTemp (0x034) = 0x1CF1 (28.94141 degC)
0,878,8:15.658.832,86.550 us,1 B,,S,36,Write Transaction,07,Set pointer RepSOC (0x007)
0,879,8:15.658.919,125.500 us,2 B,,SP,36,Read Transaction,00 64*,Read RepSOC (0x007) = 0x6400 (100 %)
0,880,8:15.659.053,86.600 us,1 B,,S,36,Write Transaction,06,Set pointer RepCap (0x006)
0,881,8:15.659.140,125.500 us,2 B,,SP,36,Read Transaction,1D 0F*,Read RepCap (0x006) = 0x0F1D (1934.5 mAh)
0,882,8:15.659.273,86.850 us,1 B,,S,36,Write Transaction,2A,Set pointer ChargingVoltage (0x02A)
0,883,8:15.659.360,125.500 us,2 B,,SP,36,Read Transaction,00 D2*,Read ChargingVoltage (0x02A) = 0xD200 (4200 mV)
0,884,8:15.659.494,86.800 us,1 B,,S,36,Write Transaction,28,Set pointer ChargingCurrent (0x028)
0,885,8:15.659.580,125.500 us,2 B,,SP,36,Read Transaction,80 02*,Read ChargingCurrent (0x028) = 0x0280 (100 mA)
0,886,8:15.659.714,86.850 us,1 B,,S,36,Write Transaction,29,Set pointer IChgTerm (0x029)
0,887,8:15.659.801,125.500 us,2 B,,SP,36,Read Transaction,80 0C*,Read IChgTerm (0x029) = 0x0C80 (500 mA)
0,888,8:15.659.934,86.550 us,1 B,,S,36,Write Transaction,18,Set pointer DesignCap (0x018)
0,889,8:15.660.020,125.500 us,2 B,,SP,36,Read Transaction,D8 0E*,Read DesignCap (0x018) = 0x0ED8 (1900 mAh)
0,890,8:15.660.154,87.050 us,1 B,,S,36,Write Transaction,10,Set pointer FullCapRep (0x010)
0,891,8:15.660.241,125.500 us,2 B,,SP,36,Read Transaction,1D 0F*,Read FullCapRep (0x010) = 0x0F1D (1934.5 mAh)
0,892,8:15.660.374,86.850 us,1 B,,S,36,Write Transaction,25,Set pointer VFRemCap (0x025)
0,893,8:15.660.461,125.500 us,2 B,,SP,36,Read Transaction,1D 0F*,Read VFRemCap (0x025) = 0x0F1D (1934.5 mAh)
0,894,8:15.660.594,86.850 us,1 B,,S,36,Write Transaction,FF,Set pointer VFSOC (0x0FF)
0,895,8:15.660.681,125.500 us,2 B,,SP,36,Read Transaction,C9 57*,Read VFSOC (0x0FF) = 0x57C9 (87.78516 %)
0,896,8:16.077.318,86.950 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,897,8:16.077.405,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,898,8:18.188.675,86.950 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,899,8:18.188.762,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,900,8:20.202.174,86.950 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,901,8:20.202.261,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,902,8:22.214.986,86.950 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,903,8:22.215.073,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,904,8:24.216.194,131.450 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,905,8:24.216.325,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,906,8:26.217.394,86.900 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,907,8:26.217.481,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,908,8:28.218.631,87.000 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,909,8:28.218.718,125.450 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,910,8:30.219.845,86.900 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,911,8:30.219.932,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,912,8:32.221.042,86.900 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,913,8:32.221.129,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,914,8:34.222.259,87.000 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,915,8:34.222.346,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,916,8:36.223.479,86.950 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,917,8:36.223.566,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,918,8:38.224.688,86.950 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,919,8:38.224.775,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,920,8:40.225.910,86.950 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,921,8:40.225.997,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,922,8:42.227.129,87.000 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,923,8:42.227.216,125.450 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,924,8:44.228.352,86.950 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,925,8:44.228.439,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,926,8:46.229.557,86.950 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,927,8:46.229.644,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,928,8:48.230.771,86.950 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,929,8:48.230.858,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,930,8:50.231.997,86.950 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,931,8:50.232.084,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,932,8:52.233.203,86.950 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,933,8:52.233.290,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,934,8:54.240.586,131.250 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,935,8:54.240.717,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,936,8:56.241.642,86.950 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
